id,name,settlement_type,megye,jaras,terulet_hektar,population,lakasok_szama,latitude,longitude,climate_zone,data_source,created_at,updated_at,region_priority
1009,"Hegyhátmaróc","község",Baranya,"Komlói",759.0,120,84,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1010,"Hegyhátsál","község",Vas,"Körmendi",458.0,141,87,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1011,"Hegyhátszentjakab","község",Vas,"Körmendi",947.0,266,175,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1012,"Hegyhátszentmárton","község",Vas,"Körmendi",1274.0,65,48,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1013,"Hegyhátszentpéter","község",Vas,"Vasvári",684.0,136,86,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1014,"Hegykő","község","Győr-Moson-Sopron",Soproni,2680.0,1654,697,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1015,Hegymagas,"község","Veszprém",Tapolcai,789.0,300,135,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1016,Hegymeg,"község","Borsod-Abaúj-Zemplén","Edelényi",570.0,109,55,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1017,"Hegyszentmárton","község",Baranya,Sellyei,1878.0,388,162,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1018,"Héhalom","község","Nógrád","Pásztói",1867.0,936,402,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1019,Hejce,"község","Borsod-Abaúj-Zemplén","Gönci",952.0,209,190,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1020,"Hejőbába","község","Borsod-Abaúj-Zemplén","Tiszaújvárosi",1872.0,1877,548,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1021,"Hejőkeresztúr","község","Borsod-Abaúj-Zemplén","Tiszaújvárosi",1028.0,969,409,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1022,"Hejőkürt","község","Borsod-Abaúj-Zemplén","Tiszaújvárosi",1490.0,266,141,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1023,"Hejőpapi","község","Borsod-Abaúj-Zemplén","Mezőcsáti",1702.0,1026,391,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1024,"Hejőszalonta","község","Borsod-Abaúj-Zemplén","Tiszaújvárosi",1096.0,771,237,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1025,Helesfa,"község",Baranya,"Szentlőrinci",987.0,435,143,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1026,"Helvécia","nagyközség","Bács-Kiskun","Kecskeméti",5647.0,4971,1882,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1027,Hencida,"község","Hajdú-Bihar","Berettyóújfalui",3478.0,1117,411,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1028,Hencse,"község",Somogy,"Kaposvári",711.0,283,145,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1029,Herceghalom,"község",Pest,Budakeszi,734.0,2814,984,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1030,"Hercegkút","község","Borsod-Abaúj-Zemplén","Sárospataki",782.0,604,256,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1031,"Hercegszántó","község","Bács-Kiskun",Bajai,6855.0,1634,1071,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1032,"Heréd","község",Heves,Hatvani,1396.0,1757,798,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1033,"Héreg","község","Komárom-Esztergom","Tatabányai",2714.0,1082,457,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1034,"Herencsény","község","Nógrád",Balassagyarmati,3318.0,542,284,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1035,Herend,"város","Veszprém","Veszprémi",1956.0,3409,1385,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1036,Heresznye,"község",Somogy,Barcsi,990.0,262,155,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1037,"Hermánszeg","község","Szabolcs-Szatmár-Bereg","Fehérgyarmati",520.0,226,133,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1038,"Hernád","nagyközség",Pest,Dabasi,2706.0,4125,1585,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1039,"Hernádbűd","község","Borsod-Abaúj-Zemplén","Gönci",591.0,112,83,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1040,"Hernádcéce","község","Borsod-Abaúj-Zemplén","Gönci",991.0,245,125,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1041,"Hernádkak","község","Borsod-Abaúj-Zemplén",Miskolci,1090.0,1523,560,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1042,"Hernádkércs","község","Borsod-Abaúj-Zemplén","Szikszói",741.0,314,140,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1043,"Hernádnémeti","nagyközség","Borsod-Abaúj-Zemplén",Miskolci,2876.0,3487,1197,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1044,"Hernádpetri","község","Borsod-Abaúj-Zemplén",Encsi,1708.0,181,107,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1045,"Hernádszentandrás","község","Borsod-Abaúj-Zemplén",Encsi,704.0,480,143,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1046,"Hernádszurdok","község","Borsod-Abaúj-Zemplén","Gönci",448.0,203,93,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1047,"Hernádvécse","község","Borsod-Abaúj-Zemplén",Encsi,1694.0,1077,294,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1048,"Hernyék","község",Zala,Lenti,1031.0,77,60,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1049,"Hét","község","Borsod-Abaúj-Zemplén",Putnoki,371.0,424,206,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1050,"Hetefejércse","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",1545.0,284,110,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1051,Hetes,"község",Somogy,"Kaposvári",2663.0,1076,415,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1052,Hetvehely,"község",Baranya,"Szentlőrinci",2138.0,428,170,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1053,"Hetyefő","község","Veszprém","Sümegi",411.0,84,49,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1054,Heves,"város",Heves,Hevesi,9931.0,9863,4082,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1055,Hevesaranyos,"község",Heves,Egri,1702.0,578,257,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1056,"Hevesvezekény","község",Heves,Hevesi,1978.0,602,289,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1057,"Hévíz","város",Zala,Keszthelyi,830.0,4531,4281,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1058,"Hévízgyörk","község",Pest,"Aszódi",2285.0,3360,1213,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1059,Hidas,"község",Baranya,"Pécsváradi",1906.0,1827,798,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1060,"Hidasnémeti","község","Borsod-Abaúj-Zemplén","Gönci",1607.0,1000,449,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1061,"Hidegkút","község","Veszprém","Veszprémi",1358.0,458,190,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1062,"Hidegség","község","Győr-Moson-Sopron",Soproni,1682.0,479,181,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1063,"Hidvégardó","község","Borsod-Abaúj-Zemplén","Edelényi",1699.0,496,288,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1064,"Himesháza","község",Baranya,"Mohácsi",1754.0,917,448,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1065,Himod,"község","Győr-Moson-Sopron","Kapuvári",2270.0,609,380,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1066,Hirics,"község",Baranya,Sellyei,1468.0,231,75,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1067,Hobol,"község",Baranya,"Szigetvári",1827.0,882,347,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1068,"Hodász","nagyközség","Szabolcs-Szatmár-Bereg","Mátészalkai",2649.0,3178,1100,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1069,"Hódmezővásárhely","megyei jogú város","Csongrád-Csanád","Hódmezővásárhelyi",48798.0,41781,20611,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",8
1070,"Hollád","község",Somogy,Marcali,820.0,243,152,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1071,"Hollóháza","község","Borsod-Abaúj-Zemplén","Sátoraljaújhelyi",236.0,771,423,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1072,"Hollókő","község","Nógrád","Szécsényi",518.0,294,218,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1073,"Homokbödöge","község","Veszprém","Pápai",1615.0,599,297,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1074,"Homokkomárom","község",Zala,Nagykanizsai,1670.0,253,112,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1075,"Homokmégy","község","Bács-Kiskun",Kalocsai,7032.0,1167,700,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1076,"Homokszentgyörgy","község",Somogy,Barcsi,4964.0,952,477,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1077,"Homorúd","község",Baranya,"Mohácsi",4473.0,526,373,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1078,Homrogd,"község","Borsod-Abaúj-Zemplén","Szikszói",1343.0,914,315,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1079,Hont,"község","Nógrád",Balassagyarmati,2410.0,517,307,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1080,"Horpács","község","Nógrád","Rétsági",672.0,154,96,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1081,Hort,"nagyközség",Heves,Hatvani,4309.0,3531,1596,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1082,"Hortobágy","község","Hajdú-Bihar","Balmazújvárosi",28458.0,1208,608,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1083,"Horváthertelend","község",Baranya,"Szigetvári",536.0,45,28,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1084,"Horvátlövő","község",Vas,Szombathelyi,616.0,186,77,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1085,"Horvátzsidány","község",Vas,"Kőszegi",1217.0,819,317,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1086,"Hosszúhetény","község",Baranya,"Pécsi",4527.0,3328,1279,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1087,"Hosszúpályi","nagyközség","Hajdú-Bihar",Derecskei,7918.0,5507,2029,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1088,"Hosszúpereszteg","község",Vas,"Sárvári",3700.0,605,397,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1089,"Hosszúvíz","község",Somogy,Marcali,710.0,49,33,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1090,"Hosszúvölgy","község",Zala,Nagykanizsai,360.0,173,76,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1091,"Hosztót","község","Veszprém","Sümegi",727.0,60,54,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1092,"Hottó","község",Zala,Zalaegerszegi,670.0,338,139,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1093,"Hőgyész","nagyközség",Tolna,"Tamási",3715.0,2643,1103,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1094,"Hövej","község","Győr-Moson-Sopron","Kapuvári",852.0,336,198,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1095,Hugyag,"község","Nógrád",Balassagyarmati,1090.0,896,326,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1096,Hunya,"község","Békés","Gyomaendrődi",3257.0,552,384,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1097,Hunyadfalva,"község","Jász-Nagykun-Szolnok",Szolnoki,535.0,166,90,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1098,"Husztót","község",Baranya,"Pécsi",675.0,57,45,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1099,Ibafa,"község",Baranya,"Szigetvári",2930.0,177,90,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1100,Iborfia,"község",Zala,Zalaegerszegi,259.0,13,15,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1101,"Ibrány","város","Szabolcs-Szatmár-Bereg","Ibrányi",6042.0,6272,2372,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1102,Igal,"város",Somogy,"Kaposvári",3606.0,1396,715,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1103,Igar,"község","Fejér","Sárbogárdi",4119.0,750,455,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1104,Igrici,"község","Borsod-Abaúj-Zemplén","Mezőcsáti",1947.0,1090,437,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1105,Iharos,"község",Somogy,"Csurgói",2268.0,427,191,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1106,"Iharosberény","község",Somogy,"Csurgói",4966.0,1157,480,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1107,"Ikervár","község",Vas,"Sárvári",3534.0,1614,653,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1108,Iklad,"község",Pest,"Aszódi",1121.0,1984,689,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1109,"Iklanberény","község",Vas,"Kőszegi",296.0,48,39,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1110,"Iklódbördőce","község",Zala,Lenti,1230.0,268,140,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1111,"Ikrény","község","Győr-Moson-Sopron","Győri",1558.0,1872,663,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1112,Iliny,"község","Nógrád",Balassagyarmati,646.0,145,88,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1113,Ilk,"község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",1456.0,1124,407,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1114,Illocska,"község",Baranya,"Siklósi",1510.0,228,83,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1115,Imola,"község","Borsod-Abaúj-Zemplén",Putnoki,1812.0,79,66,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1116,Imrehegy,"község","Bács-Kiskun","Kiskőrösi",7031.0,582,317,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1117,"Ináncs","község","Borsod-Abaúj-Zemplén",Encsi,1094.0,1130,406,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1118,"Inárcs","nagyközség",Pest,Dabasi,2253.0,4757,1782,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1119,Inke,"község",Somogy,"Csurgói",5176.0,1076,438,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1120,Ipacsfa,"község",Baranya,"Siklósi",601.0,189,85,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1121,"Ipolydamásd","község",Pest,Szobi,1158.0,417,185,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1122,"Ipolyszög","község","Nógrád",Balassagyarmati,607.0,548,220,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1123,"Ipolytarnóc","község","Nógrád","Salgótarjáni",1366.0,418,199,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1124,"Ipolytölgyes","község",Pest,Szobi,1367.0,380,125,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1125,Ipolyvece,"község","Nógrád",Balassagyarmati,1383.0,748,352,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1126,Iregszemcse,"község",Tolna,"Tamási",5833.0,2440,1056,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1127,Irota,"község","Borsod-Abaúj-Zemplén","Edelényi",1234.0,82,61,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1128,Isaszeg,"város",Pest,"Gödöllői",5484.0,11640,4107,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
1129,"Ispánk","község",Vas,"Körmendi",692.0,99,66,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1130,Istenmezeje,"község",Heves,"Pétervásárai",3279.0,1262,696,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1131,"Istvándi","község",Somogy,Barcsi,3030.0,495,168,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1132,"Iszkaszentgyörgy","község","Fejér","Székesfehérvári",2627.0,2280,882,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1133,"Iszkáz","község","Veszprém",Devecseri,1573.0,320,163,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1134,"Isztimér","község","Fejér","Móri",5388.0,895,374,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1135,"Ivád","község",Heves,"Pétervásárai",1194.0,337,183,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1136,"Iván","község","Győr-Moson-Sopron",Soproni,5474.0,1171,457,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1137,"Ivánbattyán","község",Baranya,"Siklósi",613.0,100,62,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1138,"Ivánc","község",Vas,"Körmendi",1714.0,622,224,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1139,"Iváncsa","község","Fejér","Dunaújvárosi",2517.0,2794,1057,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1140,"Ivándárda","község",Baranya,"Mohácsi",767.0,185,100,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1141,"Izmény","község",Tolna,"Bonyhádi",1373.0,475,198,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1142,"Izsák","város","Bács-Kiskun","Kiskőrösi",11376.0,5488,2761,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1143,"Izsófalva","nagyközség","Borsod-Abaúj-Zemplén",Kazincbarcikai,941.0,1669,623,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1144,"Jágónak","község",Tolna,"Dombóvári",1540.0,227,140,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1145,"Ják","község",Vas,Szombathelyi,4495.0,2535,978,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1146,"Jakabszállás","község","Bács-Kiskun","Kecskeméti",7086.0,2657,1283,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1147,"Jákfa","község",Vas,"Sárvári",2011.0,483,241,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1148,"Jákfalva","község","Borsod-Abaúj-Zemplén",Putnoki,906.0,480,141,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1149,"Jákó","község",Somogy,"Kaposvári",1669.0,579,240,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1150,"Jánd","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",1654.0,716,284,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
1151,"Jánkmajtis","község","Szabolcs-Szatmár-Bereg","Fehérgyarmati",2503.0,1638,641,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1152,"Jánoshalma","város","Bács-Kiskun","Jánoshalmai",13221.0,7997,4389,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
1153,"Jánosháza","város",Vas,"Celldömölki",2341.0,2276,1043,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
